date,county,state,fips,cases,deaths,place_full,population
2020-03-23,Marathon,Wisconsin,55073,1,0,"Marathon, Wisconsin",134063
2020-03-23,Milwaukee,Wisconsin,55079,206,3,"Milwaukee, Wisconsin",947735
2020-03-23,Outagamie,Wisconsin,55087,2,0,"Outagamie, Wisconsin",176695
2020-03-23,Ozaukee,Wisconsin,55089,14,1,"Ozaukee, Wisconsin",86395
2020-03-23,Pierce,Wisconsin,55093,3,0,"Pierce, Wisconsin",41019
2020-03-23,Racine,Wisconsin,55101,5,0,"Racine, Wisconsin",195408
2020-03-23,Rock,Wisconsin,55105,3,0,"Rock, Wisconsin",160331
2020-03-23,Sauk,Wisconsin,55111,3,0,"Sauk, Wisconsin",61976
2020-03-23,Sheboygan,Wisconsin,55117,6,0,"Sheboygan, Wisconsin",115507
2020-03-23,St. Croix,Wisconsin,55109,3,0,"St. Croix, Wisconsin",84345
2020-03-23,Walworth,Wisconsin,55127,3,0,"Walworth, Wisconsin",102228
2020-03-23,Washington,Wisconsin,55131,15,0,"Washington, Wisconsin",131887
2020-03-23,Waukesha,Wisconsin,55133,31,0,"Waukesha, Wisconsin",389891
2020-03-23,Winnebago,Wisconsin,55139,5,0,"Winnebago, Wisconsin",166994
2020-03-23,Wood,Wisconsin,55141,1,0,"Wood, Wisconsin",74749
2020-03-23,Campbell,Wyoming,56005,1,0,"Campbell, Wyoming",47874
2020-03-23,Carbon,Wyoming,56007,2,0,"Carbon, Wyoming",15666
2020-03-23,Fremont,Wyoming,56013,10,0,"Fremont, Wyoming",41110
2020-03-23,Laramie,Wyoming,56021,7,0,"Laramie, Wyoming",94483
2020-03-23,Natrona,Wyoming,56025,1,0,"Natrona, Wyoming",78621
2020-03-23,Park,Wyoming,56029,1,0,"Park, Wyoming",28702
2020-03-23,Sheridan,Wyoming,56033,4,0,"Sheridan, Wyoming",29596
2020-03-23,Teton,Wyoming,56039,2,0,"Teton, Wyoming",21675
2020-03-24,Autauga,Alabama,01001,1,0,"Autauga, Alabama",54571
2020-03-24,Baldwin,Alabama,01003,4,0,"Baldwin, Alabama",182265
2020-03-24,Calhoun,Alabama,01015,2,0,"Calhoun, Alabama",118572
2020-03-24,Chambers,Alabama,01017,5,0,"Chambers, Alabama",34215
2020-03-24,Cullman,Alabama,01043,3,0,"Cullman, Alabama",80406
2020-03-24,Elmore,Alabama,01051,8,0,"Elmore, Alabama",79303
2020-03-24,Franklin,Alabama,01059,1,0,"Franklin, Alabama",31704
2020-03-24,Houston,Alabama,01069,1,0,"Houston, Alabama",101547
2020-03-24,Jackson,Alabama,01071,2,0,"Jackson, Alabama",53227
2020-03-24,Jefferson,Alabama,01073,91,0,"Jefferson, Alabama",658466
2020-03-24,Lamar,Alabama,01075,1,0,"Lamar, Alabama",14564
2020-03-24,Lauderdale,Alabama,01077,3,0,"Lauderdale, Alabama",92709
2020-03-24,Lee,Alabama,01081,26,0,"Lee, Alabama",140247
2020-03-24,Limestone,Alabama,01083,4,0,"Limestone, Alabama",82782
2020-03-24,Madison,Alabama,01089,21,0,"Madison, Alabama",334811
2020-03-24,Marion,Alabama,01093,1,0,"Marion, Alabama",30776
2020-03-24,Mobile,Alabama,01097,6,0,"Mobile, Alabama",412992
2020-03-24,Montgomery,Alabama,01101,9,0,"Montgomery, Alabama",229363
2020-03-24,Morgan,Alabama,01103,2,0,"Morgan, Alabama",119490
2020-03-24,Shelby,Alabama,01117,27,0,"Shelby, Alabama",195085
2020-03-24,St. Clair,Alabama,01115,4,0,"St. Clair, Alabama",83593
2020-03-24,Talladega,Alabama,01121,2,0,"Talladega, Alabama",82291
2020-03-24,Tallapoosa,Alabama,01123,2,0,"Tallapoosa, Alabama",41616
2020-03-24,Tuscaloosa,Alabama,01125,10,0,"Tuscaloosa, Alabama",194656
2020-03-24,Walker,Alabama,01127,5,0,"Walker, Alabama",67023
2020-03-24,Washington,Alabama,01129,1,0,"Washington, Alabama",17581
2020-03-24,Anchorage,Alaska,02020,17,0,"Anchorage, Alaska",291538
2020-03-24,Fairbanks North Star Borough,Alaska,02090,9,0,"Fairbanks North Star Borough, Alaska",98971
2020-03-24,Juneau City and Borough,Alaska,02110,2,0,"Juneau City and Borough, Alaska",32113
2020-03-24,Kenai Peninsula Borough,Alaska,02122,4,0,"Kenai Peninsula Borough, Alaska",58533
2020-03-24,Ketchikan Gateway Borough,Alaska,02130,8,0,"Ketchikan Gateway Borough, Alaska",8289
2020-03-24,Matanuska-Susitna Borough,Alaska,02170,2,0,"Matanuska-Susitna Borough, Alaska",107610
2020-03-24,Apache,Arizona,04001,4,0,"Apache, Arizona",69980
2020-03-24,Cochise,Arizona,04003,1,0,"Cochise, Arizona",127866
2020-03-24,Coconino,Arizona,04005,18,1,"Coconino, Arizona",134421
2020-03-24,Graham,Arizona,04009,2,0,"Graham, Arizona",34769
2020-03-24,Maricopa,Arizona,04013,199,2,"Maricopa, Arizona",3990181
2020-03-24,Navajo,Arizona,04017,32,0,"Navajo, Arizona",111273
2020-03-24,Pima,Arizona,04019,42,0,"Pima, Arizona",1003235
2020-03-24,Pinal,Arizona,04021,22,0,"Pinal, Arizona",324962
2020-03-24,Santa Cruz,Arizona,04023,1,0,"Santa Cruz, Arizona",42845
2020-03-24,Yavapai,Arizona,04025,3,0,"Yavapai, Arizona",212635
2020-03-24,Yuma,Arizona,04027,2,0,"Yuma, Arizona",190557
2020-03-24,Benton,Arkansas,05007,3,0,"Benton, Arkansas",221339
2020-03-24,Boone,Arkansas,05009,1,0,"Boone, Arkansas",36903
2020-03-24,Bradley,Arkansas,05011,4,0,"Bradley, Arkansas",11508
2020-03-24,Clark,Arkansas,05019,6,0,"Clark, Arkansas",22995
2020-03-24,Cleburne,Arkansas,05023,34,1,"Cleburne, Arkansas",25970
2020-03-24,Cleveland,Arkansas,05025,3,0,"Cleveland, Arkansas",8689
2020-03-24,Columbia,Arkansas,05027,1,0,"Columbia, Arkansas",24552
2020-03-24,Conway,Arkansas,05029,1,0,"Conway, Arkansas",21273
2020-03-24,Craighead,Arkansas,05031,4,0,"Craighead, Arkansas",96443
2020-03-24,Crawford,Arkansas,05033,1,0,"Crawford, Arkansas",61948
2020-03-24,Crittenden,Arkansas,05035,3,0,"Crittenden, Arkansas",50902
2020-03-24,Cross,Arkansas,05037,1,0,"Cross, Arkansas",17870
2020-03-24,Desha,Arkansas,05041,2,0,"Desha, Arkansas",13008
2020-03-24,Faulkner,Arkansas,05045,17,0,"Faulkner, Arkansas",113237
2020-03-24,Garland,Arkansas,05051,11,0,"Garland, Arkansas",96024
2020-03-24,Grant,Arkansas,05053,3,0,"Grant, Arkansas",17853
2020-03-24,Greene,Arkansas,05055,3,0,"Greene, Arkansas",42090
2020-03-24,Hempstead,Arkansas,05057,1,0,"Hempstead, Arkansas",22609
2020-03-24,Hot Spring,Arkansas,05059,1,0,"Hot Spring, Arkansas",32923
2020-03-24,Independence,Arkansas,05063,3,0,"Independence, Arkansas",36647
2020-03-24,Jefferson,Arkansas,05069,22,0,"Jefferson, Arkansas",77435
2020-03-24,Lawrence,Arkansas,05075,1,0,"Lawrence, Arkansas",17415
2020-03-24,Lincoln,Arkansas,05079,3,0,"Lincoln, Arkansas",14134
2020-03-24,Pike,Arkansas,05109,1,0,"Pike, Arkansas",11291
2020-03-24,Poinsett,Arkansas,05111,3,0,"Poinsett, Arkansas",24583
2020-03-24,Polk,Arkansas,05113,2,0,"Polk, Arkansas",20662
2020-03-24,Pope,Arkansas,05115,2,0,"Pope, Arkansas",61754
2020-03-24,Pulaski,Arkansas,05119,64,1,"Pulaski, Arkansas",382748
2020-03-24,Saline,Arkansas,05125,4,0,"Saline, Arkansas",107118
2020-03-24,Searcy,Arkansas,05129,2,0,"Searcy, Arkansas",8195
2020-03-24,Sebastian,Arkansas,05131,1,0,"Sebastian, Arkansas",125744
2020-03-24,Sevier,Arkansas,05133,1,0,"Sevier, Arkansas",17058
2020-03-24,Stone,Arkansas,05137,2,0,"Stone, Arkansas",12394
2020-03-24,Union,Arkansas,05139,1,0,"Union, Arkansas",41639
2020-03-24,Unknown,Arkansas,NA,61,0,"Unknown, Arkansas",NA
2020-03-24,Van Buren,Arkansas,05141,7,0,"Van Buren, Arkansas",17295
2020-03-24,Washington,Arkansas,05143,6,0,"Washington, Arkansas",203065
2020-03-24,White,Arkansas,05145,4,0,"White, Arkansas",77076
2020-03-24,Woodruff,Arkansas,05147,1,0,"Woodruff, Arkansas",7260
2020-03-24,Alameda,California,06001,151,2,"Alameda, California",1663190
2020-03-24,Amador,California,06005,2,0,"Amador, California",38626
2020-03-24,Butte,California,06007,4,0,"Butte, California",229294
2020-03-24,Calaveras,California,06009,2,0,"Calaveras, California",45670
2020-03-24,Contra Costa,California,06013,86,1,"Contra Costa, California",1147439
2020-03-24,El Dorado,California,06017,3,0,"El Dorado, California",188987
2020-03-24,Fresno,California,06019,18,0,"Fresno, California",989255
2020-03-24,Humboldt,California,06023,5,0,"Humboldt, California",136754
2020-03-24,Imperial,California,06025,9,0,"Imperial, California",182830
2020-03-24,Kern,California,06029,14,0,"Kern, California",893119
2020-03-24,Los Angeles,California,06037,662,11,"Los Angeles, California",10163507
2020-03-24,Madera,California,06039,6,0,"Madera, California",156890
2020-03-24,Marin,California,06041,53,0,"Marin, California",260955
2020-03-24,Mendocino,California,06045,2,0,"Mendocino, California",88018
2020-03-24,Merced,California,06047,1,0,"Merced, California",272673
2020-03-24,Mono,California,06051,2,0,"Mono, California",14168
2020-03-24,Monterey,California,06053,20,1,"Monterey, California",437907
2020-03-24,Napa,California,06055,3,0,"Napa, California",140973
2020-03-24,Nevada,California,06057,4,0,"Nevada, California",99814
2020-03-24,Orange,California,06059,152,0,"Orange, California",3190400
2020-03-24,Placer,California,06061,26,1,"Placer, California",386166
2020-03-24,Riverside,California,06065,59,6,"Riverside, California",2423266
2020-03-24,Sacramento,California,06067,87,4,"Sacramento, California",1530615
2020-03-24,San Benito,California,06069,7,1,"San Benito, California",60310
2020-03-24,San Bernardino,California,06071,38,1,"San Bernardino, California",2157404
2020-03-24,San Diego,California,06073,242,1,"San Diego, California",3337685
2020-03-24,San Francisco,California,06075,152,0,"San Francisco, California",883305
2020-03-24,San Joaquin,California,06077,60,2,"San Joaquin, California",745424
2020-03-24,San Luis Obispo,California,06079,42,0,"San Luis Obispo, California",283405
2020-03-24,San Mateo,California,06081,161,1,"San Mateo, California",771410
2020-03-24,Santa Barbara,California,06083,24,0,"Santa Barbara, California",448150
2020-03-24,Santa Clara,California,06085,375,17,"Santa Clara, California",1938153
2020-03-24,Santa Cruz,California,06087,24,0,"Santa Cruz, California",275897
2020-03-24,Shasta,California,06089,3,0,"Shasta, California",179921
2020-03-24,Siskiyou,California,06093,3,0,"Siskiyou, California",43853
2020-03-24,Solano,California,06095,29,0,"Solano, California",445458
2020-03-24,Sonoma,California,06097,34,1,"Sonoma, California",504217
2020-03-24,Stanislaus,California,06099,11,0,"Stanislaus, California",547899
2020-03-24,Tulare,California,06107,17,0,"Tulare, California",464493
2020-03-24,Unknown,California,NA,1,0,"Unknown, California",NA
2020-03-24,Ventura,California,06111,39,1,"Ventura, California",854223
2020-03-24,Yolo,California,06113,10,1,"Yolo, California",219116
2020-03-24,Yuba,California,06115,3,0,"Yuba, California",77031
2020-03-24,Adams,Colorado,08001,27,0,"Adams, Colorado",441603
2020-03-24,Arapahoe,Colorado,08005,69,0,"Arapahoe, Colorado",572003
2020-03-24,Boulder,Colorado,08013,49,0,"Boulder, Colorado",294567
2020-03-24,Broomfield,Colorado,08014,5,0,"Broomfield, Colorado",69267
2020-03-24,Chaffee,Colorado,08015,3,0,"Chaffee, Colorado",17809
2020-03-24,Clear Creek,Colorado,08019,3,0,"Clear Creek, Colorado",9088
2020-03-24,Crowley,Colorado,08025,1,1,"Crowley, Colorado",5823
2020-03-24,Delta,Colorado,08029,1,0,"Delta, Colorado",30952
2020-03-24,Denver,Colorado,08031,176,0,"Denver, Colorado",716492
2020-03-24,Douglas,Colorado,08035,53,0,"Douglas, Colorado",285465
2020-03-24,Eagle,Colorado,08037,96,1,"Eagle, Colorado",52197
2020-03-24,El Paso,Colorado,08041,106,4,"El Paso, Colorado",622263
2020-03-24,Elbert,Colorado,08039,3,0,"Elbert, Colorado",23086
2020-03-24,Fremont,Colorado,08043,1,0,"Fremont, Colorado",46824
2020-03-24,Garfield,Colorado,08045,10,0,"Garfield, Colorado",56389
2020-03-24,Grand,Colorado,08049,2,0,"Grand, Colorado",14843
2020-03-24,Gunnison,Colorado,08051,40,1,"Gunnison, Colorado",15324
2020-03-24,Hinsdale,Colorado,08053,1,0,"Hinsdale, Colorado",843
2020-03-24,Huerfano,Colorado,08055,1,0,"Huerfano, Colorado",6711
2020-03-24,Jefferson,Colorado,08059,73,0,"Jefferson, Colorado",534543
2020-03-24,La Plata,Colorado,08067,1,0,"La Plata, Colorado",51334
2020-03-24,Larimer,Colorado,08069,43,0,"Larimer, Colorado",299630
2020-03-24,Logan,Colorado,08075,2,0,"Logan, Colorado",22709
2020-03-24,Mesa,Colorado,08077,5,0,"Mesa, Colorado",146723
2020-03-24,Montrose,Colorado,08085,3,0,"Montrose, Colorado",41276
2020-03-24,Morgan,Colorado,08087,3,0,"Morgan, Colorado",28159
2020-03-24,Park,Colorado,08093,1,0,"Park, Colorado",16206
2020-03-24,Pitkin,Colorado,08097,18,0,"Pitkin, Colorado",17148
2020-03-24,Pueblo,Colorado,08101,3,0,"Pueblo, Colorado",159063
2020-03-24,Routt,Colorado,08107,4,0,"Routt, Colorado",23509
2020-03-24,San Miguel,Colorado,08113,1,0,"San Miguel, Colorado",7359
2020-03-24,Summit,Colorado,08117,10,0,"Summit, Colorado",27994
2020-03-24,Teller,Colorado,08119,3,1,"Teller, Colorado",23350
2020-03-24,Unknown,Colorado,NA,18,2,"Unknown, Colorado",NA
2020-03-24,Weld,Colorado,08123,76,2,"Weld, Colorado",252825
2020-03-24,Yuma,Colorado,08125,1,0,"Yuma, Colorado",10043
2020-03-24,Fairfield,Connecticut,09001,384,7,"Fairfield, Connecticut",916829
2020-03-24,Hartford,Connecticut,09003,88,2,"Hartford, Connecticut",894014
2020-03-24,Litchfield,Connecticut,09005,22,0,"Litchfield, Connecticut",189927
2020-03-24,Middlesex,Connecticut,09007,8,0,"Middlesex, Connecticut",165676
2020-03-24,New Haven,Connecticut,09009,89,0,"New Haven, Connecticut",862477
2020-03-24,New London,Connecticut,09011,6,0,"New London, Connecticut",274055
2020-03-24,Tolland,Connecticut,09013,19,3,"Tolland, Connecticut",152691
2020-03-24,Windham,Connecticut,09015,2,0,"Windham, Connecticut",118428
2020-03-24,Kent,Delaware,10001,10,0,"Kent, Delaware",162310
2020-03-24,New Castle,Delaware,10003,71,0,"New Castle, Delaware",538479
2020-03-24,Sussex,Delaware,10005,23,0,"Sussex, Delaware",197145
2020-03-24,District of Columbia,District of Columbia,11001,183,2,"District of Columbia, District of Columbia",705749
2020-03-24,Alachua,Florida,12001,37,0,"Alachua, Florida",249365
2020-03-24,Baker,Florida,12003,4,0,"Baker, Florida",27154
2020-03-24,Bay,Florida,12005,1,0,"Bay, Florida",169856
2020-03-24,Bradford,Florida,12007,1,0,"Bradford, Florida",28255
2020-03-24,Brevard,Florida,12009,9,0,"Brevard, Florida",543566
2020-03-24,Broward,Florida,12011,312,3,"Broward, Florida",1780172
2020-03-24,Charlotte,Florida,12015,3,0,"Charlotte, Florida",160511
2020-03-24,Citrus,Florida,12017,9,0,"Citrus, Florida",140031
2020-03-24,Clay,Florida,12019,10,2,"Clay, Florida",192370
2020-03-24,Collier,Florida,12021,41,0,"Collier, Florida",328134
2020-03-24,Columbia,Florida,12023,3,0,"Columbia, Florida",67485
2020-03-24,DeSoto,Florida,12027,1,0,"DeSoto, Florida",34894
2020-03-24,Duval,Florida,12031,50,3,"Duval, Florida",937934
2020-03-24,Escambia,Florida,12033,13,0,"Escambia, Florida",299114
2020-03-24,Flagler,Florida,12035,4,0,"Flagler, Florida",97376
2020-03-24,Hernando,Florida,12053,7,0,"Hernando, Florida",173094
2020-03-24,Highlands,Florida,12055,4,0,"Highlands, Florida",98630
2020-03-24,Hillsborough,Florida,12057,95,0,"Hillsborough, Florida",1267775
2020-03-24,Indian River,Florida,12061,12,0,"Indian River, Florida",138894
2020-03-24,Jackson,Florida,12063,1,0,"Jackson, Florida",49292
2020-03-24,Lake,Florida,12069,14,0,"Lake, Florida",301019
2020-03-24,Lee,Florida,12071,34,3,"Lee, Florida",631330
2020-03-24,Leon,Florida,12073,6,0,"Leon, Florida",277971
2020-03-24,Manatee,Florida,12081,16,1,"Manatee, Florida",327142
2020-03-24,Marion,Florida,12083,4,0,"Marion, Florida",332529
2020-03-24,Martin,Florida,12085,4,0,"Martin, Florida",147495
2020-03-24,Miami-Dade,Florida,12086,365,0,"Miami-Dade, Florida",2662874
2020-03-24,Monroe,Florida,12087,3,0,"Monroe, Florida",73873
2020-03-24,Nassau,Florida,12089,1,0,"Nassau, Florida",74195
2020-03-24,Okaloosa,Florida,12091,13,0,"Okaloosa, Florida",183482
2020-03-24,Orange,Florida,12095,50,1,"Orange, Florida",1169107
2020-03-24,Osceola,Florida,12097,26,0,"Osceola, Florida",276163
2020-03-24,Palm Beach,Florida,12099,102,3,"Palm Beach, Florida",1335187
2020-03-24,Pasco,Florida,12101,16,1,"Pasco, Florida",466457
2020-03-24,Pinellas,Florida,12103,45,1,"Pinellas, Florida",917398
2020-03-24,Polk,Florida,12105,13,0,"Polk, Florida",609492
2020-03-24,Putnam,Florida,12107,2,0,"Putnam, Florida",74041
2020-03-24,Santa Rosa,Florida,12113,6,1,"Santa Rosa, Florida",154104
2020-03-24,Sarasota,Florida,12115,26,0,"Sarasota, Florida",382213
2020-03-24,Seminole,Florida,12117,25,0,"Seminole, Florida",425071
2020-03-24,St. Johns,Florida,12109,24,1,"St. Johns, Florida",195823
2020-03-24,St. Lucie,Florida,12111,6,0,"St. Lucie, Florida",280379
2020-03-24,Sumter,Florida,12119,10,0,"Sumter, Florida",97756
2020-03-24,Unknown,Florida,NA,1,0,"Unknown, Florida",NA
2020-03-24,Volusia,Florida,12127,19,0,"Volusia, Florida",494804
2020-03-24,Walton,Florida,12131,10,0,"Walton, Florida",55793
2020-03-24,Baker,Georgia,13007,3,1,"Baker, Georgia",3366
2020-03-24,Baldwin,Georgia,13009,2,0,"Baldwin, Georgia",46367
2020-03-24,Barrow,Georgia,13013,2,1,"Barrow, Georgia",70169
2020-03-24,Bartow,Georgia,13015,76,1,"Bartow, Georgia",100661
2020-03-24,Ben Hill,Georgia,13017,1,0,"Ben Hill, Georgia",17538
2020-03-24,Bibb,Georgia,13021,4,0,"Bibb, Georgia",156462
2020-03-24,Bryan,Georgia,13029,2,0,"Bryan, Georgia",32214
2020-03-24,Burke,Georgia,13033,1,0,"Burke, Georgia",23125
2020-03-24,Butts,Georgia,13035,2,0,"Butts, Georgia",23524
2020-03-24,Camden,Georgia,13039,1,0,"Camden, Georgia",51402
2020-03-24,Carroll,Georgia,13045,26,0,"Carroll, Georgia",111580
2020-03-24,Catoosa,Georgia,13047,1,0,"Catoosa, Georgia",65046
2020-03-24,Charlton,Georgia,13049,1,0,"Charlton, Georgia",13295
2020-03-24,Chatham,Georgia,13051,7,0,"Chatham, Georgia",276434
2020-03-24,Chattooga,Georgia,13055,1,0,"Chattooga, Georgia",25725
2020-03-24,Cherokee,Georgia,13057,30,0,"Cherokee, Georgia",221315
2020-03-24,Clarke,Georgia,13059,17,0,"Clarke, Georgia",120266
2020-03-24,Clayton,Georgia,13063,21,1,"Clayton, Georgia",265888
2020-03-24,Clinch,Georgia,13065,1,0,"Clinch, Georgia",6718
2020-03-24,Cobb,Georgia,13067,90,5,"Cobb, Georgia",707442
2020-03-24,Coffee,Georgia,13069,2,0,"Coffee, Georgia",43170
2020-03-24,Colquitt,Georgia,13071,1,0,"Colquitt, Georgia",46137
2020-03-24,Columbia,Georgia,13073,6,0,"Columbia, Georgia",131627
2020-03-24,Coweta,Georgia,13077,10,2,"Coweta, Georgia",130929
2020-03-24,Crisp,Georgia,13081,3,0,"Crisp, Georgia",23606
2020-03-24,Dawson,Georgia,13085,1,0,"Dawson, Georgia",22422
2020-03-24,DeKalb,Georgia,13089,107,0,"DeKalb, Georgia",707089
2020-03-24,Dougherty,Georgia,13095,101,6,"Dougherty, Georgia",94501
2020-03-24,Douglas,Georgia,13097,12,0,"Douglas, Georgia",133971
2020-03-24,Early,Georgia,13099,5,1,"Early, Georgia",10594
2020-03-24,Effingham,Georgia,13103,3,0,"Effingham, Georgia",53293
2020-03-24,Fannin,Georgia,13111,1,0,"Fannin, Georgia",23492
2020-03-24,Fayette,Georgia,13113,12,2,"Fayette, Georgia",107524
2020-03-24,Floyd,Georgia,13115,12,1,"Floyd, Georgia",96177
2020-03-24,Forsyth,Georgia,13117,8,1,"Forsyth, Georgia",187928
2020-03-24,Fulton,Georgia,13121,191,4,"Fulton, Georgia",1041423
2020-03-24,Glynn,Georgia,13127,5,0,"Glynn, Georgia",81022
2020-03-24,Gordon,Georgia,13129,8,1,"Gordon, Georgia",55766
2020-03-24,Greene,Georgia,13133,1,0,"Greene, Georgia",16092
2020-03-24,Gwinnett,Georgia,13135,46,1,"Gwinnett, Georgia",842046
2020-03-24,Hall,Georgia,13139,16,0,"Hall, Georgia",185416
2020-03-24,Harris,Georgia,13145,1,0,"Harris, Georgia",32550
2020-03-24,Heard,Georgia,13149,1,1,"Heard, Georgia",11633
2020-03-24,Henry,Georgia,13151,13,1,"Henry, Georgia",209053
2020-03-24,Houston,Georgia,13153,5,0,"Houston, Georgia",146136
2020-03-24,Irwin,Georgia,13155,1,0,"Irwin, Georgia",9600
2020-03-24,Jasper,Georgia,13159,1,0,"Jasper, Georgia",13630
2020-03-24,Lamar,Georgia,13171,3,0,"Lamar, Georgia",18057
2020-03-24,Laurens,Georgia,13175,6,0,"Laurens, Georgia",48041
2020-03-24,Lee,Georgia,13177,24,1,"Lee, Georgia",28746
2020-03-24,Liberty,Georgia,13179,1,0,"Liberty, Georgia",65471
2020-03-24,Lincoln,Georgia,13181,1,0,"Lincoln, Georgia",7737
2020-03-24,Lowndes,Georgia,13185,11,0,"Lowndes, Georgia",114552
2020-03-24,Lumpkin,Georgia,13187,3,0,"Lumpkin, Georgia",30611
2020-03-24,Macon,Georgia,13193,1,0,"Macon, Georgia",14263
2020-03-24,Madison,Georgia,13195,1,0,"Madison, Georgia",27922
2020-03-24,Meriwether,Georgia,13199,1,0,"Meriwether, Georgia",21273
2020-03-24,Miller,Georgia,13201,1,0,"Miller, Georgia",5969
2020-03-24,Mitchell,Georgia,13205,4,0,"Mitchell, Georgia",23144
2020-03-24,Monroe,Georgia,13207,3,0,"Monroe, Georgia",26637
2020-03-24,Morgan,Georgia,13211,1,0,"Morgan, Georgia",17881
2020-03-24,Muscogee,Georgia,13215,4,0,"Muscogee, Georgia",198413
2020-03-24,Newton,Georgia,13217,6,0,"Newton, Georgia",101505
2020-03-24,Oconee,Georgia,13219,5,0,"Oconee, Georgia",33619
2020-03-24,Paulding,Georgia,13223,6,0,"Paulding, Georgia",144800
2020-03-24,Peach,Georgia,13225,3,0,"Peach, Georgia",27622
2020-03-24,Pickens,Georgia,13227,4,0,"Pickens, Georgia",29268
2020-03-24,Pierce,Georgia,13229,1,0,"Pierce, Georgia",18844
2020-03-24,Polk,Georgia,13233,8,0,"Polk, Georgia",41188
2020-03-24,Pulaski,Georgia,13235,1,0,"Pulaski, Georgia",11720
2020-03-24,Randolph,Georgia,13243,1,0,"Randolph, Georgia",7327
2020-03-24,Richmond,Georgia,13245,11,0,"Richmond, Georgia",202587
2020-03-24,Rockdale,Georgia,13247,8,0,"Rockdale, Georgia",85820
2020-03-24,Seminole,Georgia,13253,2,0,"Seminole, Georgia",8947
2020-03-24,Spalding,Georgia,13255,5,0,"Spalding, Georgia",63865
2020-03-24,Stephens,Georgia,13257,2,0,"Stephens, Georgia",25891
2020-03-24,Sumter,Georgia,13261,4,0,"Sumter, Georgia",31554
2020-03-24,Tattnall,Georgia,13267,1,0,"Tattnall, Georgia",25384
2020-03-24,Telfair,Georgia,13271,1,0,"Telfair, Georgia",16349
2020-03-24,Terrell,Georgia,13273,3,2,"Terrell, Georgia",9045
2020-03-24,Tift,Georgia,13277,4,0,"Tift, Georgia",41064
2020-03-24,Troup,Georgia,13285,6,0,"Troup, Georgia",68468
2020-03-24,Turner,Georgia,13287,1,0,"Turner, Georgia",8410
2020-03-24,Twiggs,Georgia,13289,1,0,"Twiggs, Georgia",8447
2020-03-24,Unknown,Georgia,NA,79,6,"Unknown, Georgia",NA
2020-03-24,Walton,Georgia,13297,1,0,"Walton, Georgia",84575
